movie_title,review
Before and After (1996),"Sylvana Andronicou
2 years ago
Can’t believe I sat through this. Don’t waste your time. No depth to this film whatsoever.
4 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Regpasha1
9 months ago
Preposterous!  The actors do the best they can but , alas, in vain.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Jose LeBeero
10 months ago
Wooden acting. Dreadful script. Amateur film making. Syrupy ""meaningful"" soundtrack. Total cheesefest.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Gracie Ann
6 months ago
I guess these 2 fine actors needed the $$@ the time; otherwise why? Not worth the time.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Theo Pask
a year ago
Solid and held your interest until the end
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Delia Filamor
a year ago
Unbelievable ! To good to be true.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"MinecraftLoving 14
9 months ago
★★⚪★★
Before the Fart after the Fart
Edit THANKS FOR SO MANY LIKES
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Muhammad Ali
3 years ago
excellent and outstanding performance
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Catalin Ciocoiu
9 months ago
Understating of true family values, path of truth against the path of lies, path of light and morality against the path of darkness and lifelong remorse
Was this review helpful to you?
Helpful
Unhelpful"
Princess Caraboo (1994),"Peter Currer
2 years ago
Phoebe Cates is a luminous presence in this film and displays the poise, confidence and puzzled wariness that makes her role in the film so believable.  The class climbing ambitions and affectations of those around her shows how people will believe anything if they think it serves their purposes.  Not meant to be a social document it is an enjoyable entertainment with a very good and beautifully costumed cast and makes you willing to suspend any thoughts of disbelief as events unfold.
9 people found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"Harriette Hankins
4 years ago
Light- hearted and not too  complicated, this movie makes you want to believe that Princess Caraboo is not a fraud or was she?  This story was drawn from a real life Princess Caraboo  fairy tale come to life!  I love fairy tales and this movie made me daydream!
5 people found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"Lynn Huidekoper
a year ago
Story a little contrived but the scenery and costumes were nice. I read the real Princess Caraboo biography and in parts the movie is accurate. Only 3 stars as not a compelling story. Phone Cates did a nice job as the Princess.
2 people found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"leslie jowers
7 months ago
This movie , which is based on a true Princess marooned in the anachronism of the English class system .
My cousins , from over the border , really had the artificiality of the system there , well acted..
They lived in a modest council house and still regarded us as second class citizens .
Was this review helpful to you?
Helpful
Unhelpful"
Princess Caraboo (1994),"Kim Rowland
2 years ago
Great historical context.. great costuming and sets.. innovative stories.. wonderful acting and casting.. one of the best 18th century movies I have seen.. captures the ethos of the times.. beautiful people.. a gem of a movie
3 people found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"Valerie R
9 months ago
2 - 3 stars max More of an English humor I think Kept the suspense for half the movie. It gets old. To give the right sense of things the movie languishes. Drags the payoff doesn't warrant it
Was this review helpful to you?
Helpful
Unhelpful"
Princess Caraboo (1994),"David Emrich
a year ago
Great cast.  Phoebe Cates totally believable as Princess Carabu, and Mary.   Made me cry.
1 person found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"Richard Mosieur
9 months ago
I was very much entertained by the story. A harmless lark but enchanting.
3 people found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"Laura Klink
2 months ago
A cute story. Beautiful costumes. Some well acted exaggerated characters.
Was this review helpful to you?
Helpful
Unhelpful"
Princess Caraboo (1994),"Bronwyn Sheerin
9 months ago
Nasty yank slush.  I'm a fan of Phoebe Cates, but the movie itself is just propaganda, inaccurate and at times offensive
Was this review helpful to you?
Helpful
Unhelpful"
Princess Caraboo (1994),"David Wafula
4 years ago
She's easily the most beautiful woman i've ever laid my eyes on
1 person found this helpful.
Helpful
Unhelpful"
Princess Caraboo (1994),"GAURAV Zehen
4 years ago
BEST DRINK EVER #1 💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓
Was this review helpful to you?
Helpful
Unhelpful"
Shall We Dance? (1937),"Dr. killpatient
3 years ago
Now, here's  a GREAT drinkie-winkie movie. Everybody in the movie has lacquered hair, glitzy, glamorous wardrobe by Irene,  quippy-line's retorted by Classy, stylish, Studio-talent of the era, fantastic  set's, , designs,  & on top of all of this, the elegant, irrepressible,  team of Fred Astaire, & Ginger Roger's!!!!! The Gerswhin's, Astaire  even does the two-step  in the boiler-room with The Temptation's,,,,,,,,ah,,,,,,the help. Somewhere in New York,  or Paris, Woody Allen is whacking off in ...MORE
3 people found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"Les Walker
3 years ago
Thrilling must see of a classic combo feel good movie. Cleverly written and executed plot with some of the 30's best talents. Edward Everett Horton is a hoot, while Ginger Rogers, ever beautiful, beguiles more than one fella into wanting to marry her before the story ends. But it's good old Fred Astaire.....right....Fred Astaire. What more can one say. Wow. He makes it all look so easy. Whopper of a Depression era movie that will leave you smiling!
2 people found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"Maria
4 years ago
I love these movies!! Fred Astaire and Ginger Rogers were the best dance pair ever!!! Plus the music of George and Ira Gershwin makes this movie one of my favorites!!
4 people found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"Gary Beckefeld
9 months ago
the best ever both fred astaire and cutie ginger are  and will be the best ever!!! pure talent and yes we could watch them forever!!!
3 people found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"Smooth3625 X
8 months ago
Love this movie the song I watch it once a month. Great dancing singing
1 person found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"James Richardson
9 months ago
Average plot, but the dancing and music make it a pleasure to watch.
1 person found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"Starley-Kelvin Bonsu Adjei
a year ago
i realy liked it a lot and i would want a personal performance
1 person found this helpful.
Helpful
Unhelpful"
Shall We Dance? (1937),"David Wood
2 months ago
Watch for Fred and Ginger but mostly George Gershwin
Was this review helpful to you?
Helpful
Unhelpful"
Shall We Dance? (1937),"stanley johnson
3 years ago
great classic!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3 people found this helpful.
Helpful
Unhelpful"
Ed (1996),"The Dissident
9 months ago
This is the epitome of great writing! This Kubrick and Scorsese collaboration is history making and worth millions in a heart breaking experience and is not something to pass over. DO NOT LISTEN TO THE NEGATIVE REVIEWS. Scorsese makes another BIG HIT! It dwarfs Goodfellas in quality of story, acting, directing, EVERYTHING!
4 people found this helpful.
Helpful
Unhelpful"
Ed (1996),"Hassie
5 years ago
It was an epic movie. I have enjoyed this movie when I was a little kid. The best scene was the pee scene with the monkey and Matt LeBlanc
1 person found this helpful.
Helpful
Unhelpful"
Ed (1996),"Dylan Rothgeb
9 months ago
Ed (1996) is a classic film about the big monkey man Ed who plays on a baseball team and then gets nuked by Jesus Christ (because monkeys can't play baseball) I would give 6 stars if I could!
1 person found this helpful.
Helpful
Unhelpful"
Ed (1996),"Lucas Gann
9 months ago
I've just started watching it and when you watch a movie like 3 times it gets boring but there is something about ED that makes me keep watching it is kinda addictive
Was this review helpful to you?
Helpful
Unhelpful"
Ed (1996),"Hunter Noble
9 months ago
No words. It was beautiful. I highly recommend this cinematic masterpiece if you have the time.
Was this review helpful to you?
Helpful
Unhelpful"
Ed (1996),"Jeff Blackwelder
2 years ago
I remember seeing this in the theaters when it came out and no one else was there. We were all doing cartwheels and running around the place like a playground!
Was this review helpful to you?
Helpful
Unhelpful"
